nc = 37;
np = 2;
nv = 30;
tt = [
[36, 36, 36, 36, 36, 36, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 46, 46, 51, 51, 51, 44, 44],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[357.0, 357.0, 357.0, 357.0, 357.0, 357.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 259.0, 375.0, 403.0, 403.0, 403.0, 381.0, 373.0],
[355.0, 355.0, 355.0, 355.0, 355.0, 355.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 375.0, 257.0, 401.0, 401.0, 401.0, 379.0, 371.0],
[383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 403.0, 401.0, 285.0, 429.0, 429.0, 407.0, 399.0],
[383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 403.0, 401.0, 429.0, 285.0, 429.0, 407.0, 399.0],
[383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 403.0, 401.0, 429.0, 429.0, 285.0, 407.0, 399.0],
[361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 381.0, 379.0, 407.0, 407.0, 407.0, 263.0, 377.0],
[353.0, 353.0, 353.0, 353.0, 353.0, 353.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 373.0, 371.0, 399.0, 399.0, 399.0, 377.0, 255.0]
],
[
[239.0, 337.0, 337.0, 337.0, 337.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 239.0, 337.0, 337.0, 337.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 337.0, 239.0, 337.0, 337.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 337.0, 337.0, 239.0, 337.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 337.0, 337.0, 337.0, 239.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 337.0, 337.0, 337.0, 337.0, 239.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 282.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 282.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 282.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[239.0, 239.0, 239.0, 239.0, 239.0, 239.0, 282.0, 282.0, 282.0, 141.0, 282.0, 282.0, 282.0, 282.0, 282.0, 282.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 259.0, 257.0, 285.0, 285.0, 285.0, 263.0, 255.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 282.0, 423.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 369.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
[357.0, 357.0, 357.0, 357.0, 357.0, 357.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 487.0, 259.0, 375.0, 403.0, 403.0, 403.0, 381.0, 373.0],
[355.0, 355.0, 355.0, 355.0, 355.0, 355.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 485.0, 375.0, 257.0, 401.0, 401.0, 401.0, 379.0, 371.0],
[383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 403.0, 401.0, 285.0, 429.0, 429.0, 407.0, 399.0],
[383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 403.0, 401.0, 429.0, 285.0, 429.0, 407.0, 399.0],
[383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 426.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 513.0, 403.0, 401.0, 429.0, 429.0, 285.0, 407.0, 399.0],
[361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 404.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 381.0, 379.0, 407.0, 407.0, 407.0, 263.0, 377.0],
[353.0, 353.0, 353.0, 353.0, 353.0, 353.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 483.0, 373.0, 371.0, 399.0, 399.0, 399.0, 377.0, 255.0]
],
[
[239.0, 337.0, 337.0, 337.0, 337.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 239.0, 337.0, 337.0, 337.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 337.0, 239.0, 337.0, 337.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 337.0, 337.0, 239.0, 337.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 337.0, 337.0, 337.0, 239.0, 337.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[337.0, 337.0, 337.0, 337.0, 337.0, 239.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 357.0, 355.0, 383.0, 383.0, 383.0, 361.0, 353.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 282.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 282.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 282.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 282.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[239.0, 239.0, 239.0, 239.0, 239.0, 239.0, 282.0, 282.0, 282.0, 282.0, 141.0, 282.0, 282.0, 282.0, 282.0, 282.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 259.0, 257.0, 285.0, 285.0, 285.0, 263.0, 255.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 423.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 423.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 423.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 423.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 423.0, 282.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 400.0, 398.0, 426.0, 426.0, 426.0, 404.0, 396.0],
[467.0, 467.0, 467.0, 467.0, 467.0, 467.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 510.0, 369.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 487.0, 485.0, 513.0, 513.0, 513.0, 491.0, 483.0],
